Date,Month,Year,Quarter,Day_of_Week,Product,Units_Produced,Units_Sold,Wastage_Units,Raw_Material_Cost_INR,Revenue_INR,Profit_INR,Profit_Margin_Pct
2023-07-29,July,2023,Q3,Saturday,Rusk,109,96,8,644.19,1152,507.81,44.08
2023-07-31,July,2023,Q3,Monday,Cookies,126,103,18,981.86,1545,563.14,36.45
2023-07-31,July,2023,Q3,Monday,Bread,85,73,11,991.92,1606,614.08,38.24
2023-07-31,July,2023,Q3,Monday,Rusk,97,86,8,609.83,1032,422.17,40.91
2023-08-01,August,2023,Q3,Tuesday,Cookies,112,93,14,881.14,1395,513.86,36.84
2023-08-01,August,2023,Q3,Tuesday,Bread,83,76,7,1003.8,1672,668.2,39.96
2023-08-01,August,2023,Q3,Tuesday,Rusk,106,90,13,659.3,1080,420.7,38.95
2023-08-02,August,2023,Q3,Wednesday,Cookies,109,93,12,840.61,1395,554.39,39.74
2023-08-02,August,2023,Q3,Wednesday,Bread,78,67,8,926.9,1474,547.1,37.12
2023-08-02,August,2023,Q3,Wednesday,Rusk,100,84,14,578.11,1008,429.89,42.65
2023-08-03,August,2023,Q3,Thursday,Cookies,124,113,11,955.59,1695,739.41,43.62
2023-08-03,August,2023,Q3,Thursday,Bread,74,59,10,921.71,1298,376.29,28.99
2023-08-03,August,2023,Q3,Thursday,Rusk,108,90,16,629.1,1080,450.9,41.75
2023-08-04,August,2023,Q3,Friday,Cookies,139,122,16,1110.2,1830,719.8,39.33
2023-08-04,August,2023,Q3,Friday,Bread,94,83,8,1138.58,1826,687.42,37.65
2023-08-04,August,2023,Q3,Friday,Rusk,121,110,8,723.95,1320,596.05,45.16
2023-08-05,August,2023,Q3,Saturday,Cookies,145,129,15,1126.37,1935,808.63,41.79
2023-08-05,August,2023,Q3,Saturday,Bread,100,93,5,1182.58,2046,863.42,42.2
2023-08-05,August,2023,Q3,Saturday,Rusk,126,113,13,737.94,1356,618.06,45.58
2023-08-07,August,2023,Q3,Monday,Cookies,124,106,13,1021.39,1590,568.61,35.76
2023-08-07,August,2023,Q3,Monday,Bread,83,72,9,994.82,1584,589.18,37.2
2023-08-07,August,2023,Q3,Monday,Rusk,92,81,7,547.53,972,424.47,43.67
2023-08-08,August,2023,Q3,Tuesday,Cookies,122,105,12,955.33,1575,619.67,39.34
2023-08-08,August,2023,Q3,Tuesday,Bread,72,63,7,845.48,1386,540.52,39.0
2023-08-08,August,2023,Q3,Tuesday,Rusk,104,99,5,629.29,1188,558.71,47.03
2023-08-09,August,2023,Q3,Wednesday,Cookies,130,119,8,1037.05,1785,747.95,41.9
2023-08-09,August,2023,Q3,Wednesday,Bread,73,63,8,880.43,1386,505.57,36.48
2023-08-09,August,2023,Q3,Wednesday,Rusk,98,87,10,611.32,1044,432.68,41.44
2023-08-10,August,2023,Q3,Thursday,Cookies,112,107,5,928.41,1605,676.59,42.16
2023-08-10,August,2023,Q3,Thursday,Bread,81,67,11,981.42,1474,492.58,33.42
2023-08-10,August,2023,Q3,Thursday,Rusk,106,97,9,651.89,1164,512.11,44.0
2023-08-11,August,2023,Q3,Friday,Cookies,155,134,16,1200.42,2010,809.58,40.28
2023-08-11,August,2023,Q3,Friday,Bread,91,84,6,1064.36,1848,783.64,42.4
2023-08-11,August,2023,Q3,Friday,Rusk,115,98,12,696.07,1176,479.93,40.81
2023-08-12,August,2023,Q3,Saturday,Cookies,141,121,15,1080.8,1815,734.2,40.45
2023-08-12,August,2023,Q3,Saturday,Bread,88,79,5,1057.91,1738,680.09,39.13
2023-08-12,August,2023,Q3,Saturday,Rusk,113,105,8,671.24,1260,588.76,46.73
2023-08-14,August,2023,Q3,Monday,Cookies,127,121,6,1031.18,1815,783.82,43.19
2023-08-14,August,2023,Q3,Monday,Bread,82,70,10,1026.58,1540,513.42,33.34
2023-08-14,August,2023,Q3,Monday,Rusk,90,84,5,560.85,1008,447.15,44.36
2023-08-15,August,2023,Q3,Tuesday,Cookies,119,106,12,967.52,1590,622.48,39.15
2023-08-15,August,2023,Q3,Tuesday,Bread,82,67,11,1032.9,1474,441.1,29.93
2023-08-15,August,2023,Q3,Tuesday,Rusk,104,95,8,647.7,1140,492.3,43.18
2023-08-16,August,2023,Q3,Wednesday,Cookies,109,102,7,906.65,1530,623.35,40.74
2023-08-16,August,2023,Q3,Wednesday,Bread,76,67,5,879.0,1474,595.0,40.37
2023-08-16,August,2023,Q3,Wednesday,Rusk,107,96,10,653.23,1152,498.77,43.3
2023-08-17,August,2023,Q3,Thursday,Cookies,113,95,14,927.5,1425,497.5,34.91
2023-08-17,August,2023,Q3,Thursday,Bread,77,69,7,897.18,1518,620.82,40.9
2023-08-17,August,2023,Q3,Thursday,Rusk,109,96,12,682.42,1152,469.58,40.76
2023-08-18,August,2023,Q3,Friday,Cookies,138,119,17,1133.35,1785,651.65,36.51
2023-08-18,August,2023,Q3,Friday,Bread,99,84,14,1175.35,1848,672.65,36.4
2023-08-18,August,2023,Q3,Friday,Rusk,111,94,13,681.27,1128,446.73,39.6
2023-08-19,August,2023,Q3,Saturday,Cookies,146,136,10,1168.52,2040,871.48,42.72
2023-08-19,August,2023,Q3,Saturday,Bread,92,82,8,1120.03,1804,683.97,37.91
2023-08-19,August,2023,Q3,Saturday,Rusk,125,115,9,742.9,1380,637.1,46.17
2023-08-21,August,2023,Q3,Monday,Cookies,114,106,7,937.84,1590,652.16,41.02
2023-08-21,August,2023,Q3,Monday,Bread,86,75,7,1057.93,1650,592.07,35.88
2023-08-21,August,2023,Q3,Monday,Rusk,107,91,14,621.64,1092,470.36,43.07
2023-08-22,August,2023,Q3,Tuesday,Cookies,130,118,11,1023.28,1770,746.72,42.19
2023-08-22,August,2023,Q3,Tuesday,Bread,72,65,7,830.22,1430,599.78,41.94
2023-08-22,August,2023,Q3,Tuesday,Rusk,94,82,7,581.42,984,402.58,40.91
2023-08-23,August,2023,Q3,Wednesday,Cookies,129,119,10,1069.02,1785,715.98,40.11
2023-08-23,August,2023,Q3,Wednesday,Bread,85,74,10,983.96,1628,644.04,39.56
2023-08-23,August,2023,Q3,Wednesday,Rusk,103,89,14,629.28,1068,438.72,41.08
2023-08-24,August,2023,Q3,Thursday,Cookies,115,102,11,933.41,1530,596.59,38.99
2023-08-24,August,2023,Q3,Thursday,Bread,80,75,4,941.96,1650,708.04,42.91
2023-08-24,August,2023,Q3,Thursday,Rusk,106,88,14,612.93,1056,443.07,41.96
2023-08-25,August,2023,Q3,Friday,Cookies,157,142,13,1276.39,2130,853.61,40.08
2023-08-25,August,2023,Q3,Friday,Bread,100,87,13,1253.49,1914,660.51,34.51
2023-08-25,August,2023,Q3,Friday,Rusk,115,99,15,664.59,1188,523.41,44.06
2023-08-26,August,2023,Q3,Saturday,Cookies,149,129,18,1213.18,1935,721.82,37.3
2023-08-26,August,2023,Q3,Saturday,Bread,91,79,12,1055.84,1738,682.16,39.25
2023-08-26,August,2023,Q3,Saturday,Rusk,109,95,13,652.4,1140,487.6,42.77
2023-08-28,August,2023,Q3,Monday,Cookies,128,112,11,990.03,1680,689.97,41.07
2023-08-28,August,2023,Q3,Monday,Bread,85,74,8,988.3,1628,639.7,39.29
2023-08-28,August,2023,Q3,Monday,Rusk,104,90,10,630.51,1080,449.49,41.62
2023-08-29,August,2023,Q3,Tuesday,Cookies,119,104,15,983.37,1560,576.63,36.96
2023-08-29,August,2023,Q3,Tuesday,Bread,83,73,5,1029.75,1606,576.25,35.88
2023-08-29,August,2023,Q3,Tuesday,Rusk,103,91,12,609.53,1092,482.47,44.18
2023-08-30,August,2023,Q3,Wednesday,Cookies,129,111,15,992.02,1665,672.98,40.42
2023-08-30,August,2023,Q3,Wednesday,Bread,78,65,10,893.62,1430,536.38,37.51
2023-08-30,August,2023,Q3,Wednesday,Rusk,109,95,12,662.59,1140,477.41,41.88
2023-08-31,August,2023,Q3,Thursday,Cookies,114,102,8,952.32,1530,577.68,37.76
2023-08-31,August,2023,Q3,Thursday,Bread,76,63,9,902.25,1386,483.75,34.9
2023-08-31,August,2023,Q3,Thursday,Rusk,92,88,4,554.44,1056,501.56,47.5
2023-09-01,September,2023,Q3,Friday,Cookies,157,141,13,1238.06,2115,876.94,41.46
2023-09-01,September,2023,Q3,Friday,Bread,93,80,9,1109.38,1760,650.62,36.97
2023-09-01,September,2023,Q3,Friday,Rusk,129,116,12,774.6,1392,617.4,44.35
2023-09-02,September,2023,Q3,Saturday,Cookies,133,110,19,1037.4,1650,612.6,37.13
2023-09-02,September,2023,Q3,Saturday,Bread,87,77,10,1053.96,1694,640.04,37.78
2023-09-02,September,2023,Q3,Saturday,Rusk,117,102,10,722.01,1224,501.99,41.01
2023-09-04,September,2023,Q3,Monday,Cookies,112,93,14,909.33,1395,485.67,34.82
2023-09-04,September,2023,Q3,Monday,Bread,78,67,7,913.22,1474,560.78,38.04
2023-09-04,September,2023,Q3,Monday,Rusk,105,93,10,618.71,1116,497.29,44.56
2023-09-05,September,2023,Q3,Tuesday,Cookies,122,101,18,969.68,1515,545.32,35.99
2023-09-05,September,2023,Q3,Tuesday,Bread,86,74,7,986.05,1628,641.95,39.43
2023-09-05,September,2023,Q3,Tuesday,Rusk,94,86,8,548.19,1032,483.81,46.88
2023-09-06,September,2023,Q3,Wednesday,Cookies,108,93,15,893.71,1395,501.29,35.93
2023-09-06,September,2023,Q3,Wednesday,Bread,83,75,5,958.19,1650,691.81,41.93
2023-09-06,September,2023,Q3,Wednesday,Rusk,91,77,11,569.41,924,354.59,38.38
2023-09-07,September,2023,Q3,Thursday,Cookies,118,108,7,945.17,1620,674.83,41.66
2023-09-07,September,2023,Q3,Thursday,Bread,77,66,6,935.21,1452,516.79,35.59
2023-09-07,September,2023,Q3,Thursday,Rusk,104,98,6,595.02,1176,580.98,49.4
2023-09-08,September,2023,Q3,Friday,Cookies,158,144,11,1207.6,2160,952.4,44.09
2023-09-08,September,2023,Q3,Friday,Bread,90,81,4,1068.32,1782,713.68,40.05
2023-09-08,September,2023,Q3,Friday,Rusk,127,114,10,757.75,1368,610.25,44.61
2023-09-09,September,2023,Q3,Saturday,Cookies,149,134,15,1235.08,2010,774.92,38.55
2023-09-09,September,2023,Q3,Saturday,Bread,103,98,5,1270.37,2156,885.63,41.08
2023-09-09,September,2023,Q3,Saturday,Rusk,119,100,17,712.8,1200,487.2,40.6
2023-09-11,September,2023,Q3,Monday,Cookies,131,111,16,1021.65,1665,643.35,38.64
2023-09-11,September,2023,Q3,Monday,Bread,80,68,11,994.32,1496,501.68,33.53
2023-09-11,September,2023,Q3,Monday,Rusk,91,81,10,537.57,972,434.43,44.69
2023-09-12,September,2023,Q3,Tuesday,Cookies,108,98,9,841.08,1470,628.92,42.78
2023-09-12,September,2023,Q3,Tuesday,Bread,85,76,7,1053.41,1672,618.59,37.0
2023-09-12,September,2023,Q3,Tuesday,Rusk,90,79,7,526.02,948,421.98,44.51
2023-09-13,September,2023,Q3,Wednesday,Cookies,113,102,6,875.72,1530,654.28,42.76
2023-09-13,September,2023,Q3,Wednesday,Bread,80,70,6,952.07,1540,587.93,38.18
2023-09-13,September,2023,Q3,Wednesday,Rusk,97,80,13,605.59,960,354.41,36.92
2023-09-14,September,2023,Q3,Thursday,Cookies,119,105,9,914.57,1575,660.43,41.93
2023-09-14,September,2023,Q3,Thursday,Bread,87,81,4,1022.87,1782,759.13,42.6
2023-09-14,September,2023,Q3,Thursday,Rusk,95,85,7,550.86,1020,469.14,45.99
2023-09-15,September,2023,Q3,Friday,Cookies,152,139,9,1232.4,2085,852.6,40.89
2023-09-15,September,2023,Q3,Friday,Bread,88,79,5,1099.24,1738,638.76,36.75
2023-09-15,September,2023,Q3,Friday,Rusk,112,96,14,675.0,1152,477.0,41.41
2023-09-16,September,2023,Q3,Saturday,Cookies,131,109,19,1021.48,1635,613.52,37.52
2023-09-16,September,2023,Q3,Saturday,Bread,102,92,6,1267.32,2024,756.68,37.39
2023-09-16,September,2023,Q3,Saturday,Rusk,108,94,10,665.46,1128,462.54,41.01
2023-09-18,September,2023,Q3,Monday,Cookies,130,109,18,1073.24,1635,561.76,34.36
2023-09-18,September,2023,Q3,Monday,Bread,86,80,6,1009.73,1760,750.27,42.63
2023-09-18,September,2023,Q3,Monday,Rusk,95,82,8,563.92,984,420.08,42.69
2023-09-19,September,2023,Q3,Tuesday,Cookies,121,114,7,986.51,1710,723.49,42.31
2023-09-19,September,2023,Q3,Tuesday,Bread,74,64,5,888.3,1408,519.7,36.91
2023-09-19,September,2023,Q3,Tuesday,Rusk,105,87,13,639.17,1044,404.83,38.78
2023-09-20,September,2023,Q3,Wednesday,Cookies,111,96,11,851.37,1440,588.63,40.88
2023-09-20,September,2023,Q3,Wednesday,Bread,78,66,7,892.93,1452,559.07,38.5
2023-09-20,September,2023,Q3,Wednesday,Rusk,95,81,13,595.86,972,376.14,38.7
2023-09-21,September,2023,Q3,Thursday,Cookies,116,107,6,898.22,1605,706.78,44.04
2023-09-21,September,2023,Q3,Thursday,Bread,78,64,11,902.42,1408,505.58,35.91
2023-09-21,September,2023,Q3,Thursday,Rusk,105,98,6,660.32,1176,515.68,43.85
2023-09-22,September,2023,Q3,Friday,Cookies,140,120,17,1102.37,1800,697.63,38.76
2023-09-22,September,2023,Q3,Friday,Bread,98,90,6,1134.37,1980,845.63,42.71
2023-09-22,September,2023,Q3,Friday,Rusk,130,109,18,810.22,1308,497.78,38.06
2023-09-23,September,2023,Q3,Saturday,Cookies,147,125,19,1125.32,1875,749.68,39.98
2023-09-23,September,2023,Q3,Saturday,Bread,92,82,7,1118.98,1804,685.02,37.97
2023-09-23,September,2023,Q3,Saturday,Rusk,116,104,7,702.71,1248,545.29,43.69
2023-09-25,September,2023,Q3,Monday,Cookies,127,116,11,978.64,1740,761.36,43.76
2023-09-25,September,2023,Q3,Monday,Bread,75,68,5,881.99,1496,614.01,41.04
2023-09-25,September,2023,Q3,Monday,Rusk,102,88,11,624.0,1056,432.0,40.91
2023-09-26,September,2023,Q3,Tuesday,Cookies,116,99,15,900.54,1485,584.46,39.36
2023-09-26,September,2023,Q3,Tuesday,Bread,79,64,10,917.68,1408,490.32,34.82
2023-09-26,September,2023,Q3,Tuesday,Rusk,92,78,12,543.33,936,392.67,41.95
2023-09-27,September,2023,Q3,Wednesday,Cookies,124,116,6,1010.85,1740,729.15,41.91
2023-09-27,September,2023,Q3,Wednesday,Bread,77,72,4,934.15,1584,649.85,41.03
2023-09-27,September,2023,Q3,Wednesday,Rusk,94,81,8,540.34,972,431.66,44.41
2023-09-28,September,2023,Q3,Thursday,Cookies,111,100,8,851.57,1500,648.43,43.23
2023-09-28,September,2023,Q3,Thursday,Bread,86,82,4,1030.33,1804,773.67,42.89
2023-09-28,September,2023,Q3,Thursday,Rusk,92,85,7,575.52,1020,444.48,43.58
2023-09-29,September,2023,Q3,Friday,Cookies,134,115,19,1040.46,1725,684.54,39.68
2023-09-29,September,2023,Q3,Friday,Bread,100,90,10,1246.14,1980,733.86,37.06
2023-09-29,September,2023,Q3,Friday,Rusk,121,106,12,703.89,1272,568.11,44.66
2023-09-30,September,2023,Q3,Saturday,Cookies,134,116,18,1053.54,1740,686.46,39.45
2023-09-30,September,2023,Q3,Saturday,Bread,93,77,11,1098.01,1694,595.99,35.18
2023-09-30,September,2023,Q3,Saturday,Rusk,130,109,16,787.6,1308,520.4,39.79
2023-10-02,October,2023,Q4,Monday,Cookies,129,120,7,1006.93,1800,793.07,44.06
2023-10-02,October,2023,Q4,Monday,Bread,79,73,5,971.12,1606,634.88,39.53
2023-10-02,October,2023,Q4,Monday,Rusk,108,95,9,637.77,1140,502.23,44.06
2023-10-03,October,2023,Q4,Tuesday,Cookies,131,119,12,1046.85,1785,738.15,41.35
2023-10-03,October,2023,Q4,Tuesday,Bread,77,63,10,930.37,1386,455.63,32.87
2023-10-03,October,2023,Q4,Tuesday,Rusk,105,88,13,620.04,1056,435.96,41.28
2023-10-04,October,2023,Q4,Wednesday,Cookies,118,99,15,931.09,1485,553.91,37.3
2023-10-04,October,2023,Q4,Wednesday,Bread,84,70,12,1020.42,1540,519.58,33.74
2023-10-04,October,2023,Q4,Wednesday,Rusk,104,86,13,645.53,1032,386.47,37.45
2023-10-05,October,2023,Q4,Thursday,Cookies,117,111,6,926.82,1665,738.18,44.34
2023-10-05,October,2023,Q4,Thursday,Bread,82,72,7,1008.5,1584,575.5,36.33
2023-10-05,October,2023,Q4,Thursday,Rusk,97,84,11,563.75,1008,444.25,44.07
2023-10-06,October,2023,Q4,Friday,Cookies,151,131,15,1172.25,1965,792.75,40.34
2023-10-06,October,2023,Q4,Friday,Bread,92,78,11,1102.08,1716,613.92,35.78
2023-10-06,October,2023,Q4,Friday,Rusk,113,92,16,692.59,1104,411.41,37.27
2023-10-07,October,2023,Q4,Saturday,Cookies,157,143,14,1252.87,2145,892.13,41.59
2023-10-07,October,2023,Q4,Saturday,Bread,103,91,10,1261.62,2002,740.38,36.98
2023-10-07,October,2023,Q4,Saturday,Rusk,114,100,10,658.24,1200,541.76,45.15
2023-10-09,October,2023,Q4,Monday,Cookies,112,105,5,854.72,1575,720.28,45.73
2023-10-09,October,2023,Q4,Monday,Bread,87,79,6,1061.05,1738,676.95,38.95
2023-10-09,October,2023,Q4,Monday,Rusk,106,95,11,613.94,1140,526.06,46.15
2023-10-10,October,2023,Q4,Tuesday,Cookies,125,108,13,1023.13,1620,596.87,36.84
2023-10-10,October,2023,Q4,Tuesday,Bread,84,68,12,1015.42,1496,480.58,32.12
2023-10-10,October,2023,Q4,Tuesday,Rusk,96,84,11,551.14,1008,456.86,45.32
2023-10-11,October,2023,Q4,Wednesday,Cookies,129,121,7,1014.23,1815,800.77,44.12
2023-10-11,October,2023,Q4,Wednesday,Bread,85,71,9,1009.15,1562,552.85,35.39
2023-10-11,October,2023,Q4,Wednesday,Rusk,99,83,13,584.5,996,411.5,41.32
2023-10-12,October,2023,Q4,Thursday,Cookies,128,120,7,1052.34,1800,747.66,41.54
2023-10-12,October,2023,Q4,Thursday,Bread,85,80,5,1012.9,1760,747.1,42.45
2023-10-12,October,2023,Q4,Thursday,Rusk,93,80,11,559.97,960,400.03,41.67
2023-10-13,October,2023,Q4,Friday,Cookies,147,133,10,1142.1,1995,852.9,42.75
2023-10-13,October,2023,Q4,Friday,Bread,87,78,7,1050.24,1716,665.76,38.8
2023-10-13,October,2023,Q4,Friday,Rusk,128,114,14,763.04,1368,604.96,44.22
2023-10-14,October,2023,Q4,Saturday,Cookies,157,136,19,1310.03,2040,729.97,35.78
2023-10-14,October,2023,Q4,Saturday,Bread,96,85,7,1100.49,1870,769.51,41.15
2023-10-14,October,2023,Q4,Saturday,Rusk,125,117,7,735.21,1404,668.79,47.63
2023-10-16,October,2023,Q4,Monday,Cookies,120,105,12,969.66,1575,605.34,38.43
2023-10-16,October,2023,Q4,Monday,Bread,74,64,6,898.41,1408,509.59,36.19
2023-10-16,October,2023,Q4,Monday,Rusk,109,92,13,681.64,1104,422.36,38.26
2023-10-17,October,2023,Q4,Tuesday,Cookies,126,109,13,976.96,1635,658.04,40.25
2023-10-17,October,2023,Q4,Tuesday,Bread,82,68,9,994.08,1496,501.92,33.55
2023-10-17,October,2023,Q4,Tuesday,Rusk,99,84,10,584.17,1008,423.83,42.05
2023-10-18,October,2023,Q4,Wednesday,Cookies,120,108,8,989.3,1620,630.7,38.93
2023-10-18,October,2023,Q4,Wednesday,Bread,74,70,4,882.34,1540,657.66,42.71
2023-10-18,October,2023,Q4,Wednesday,Rusk,103,90,9,604.2,1080,475.8,44.06
2023-10-19,October,2023,Q4,Thursday,Cookies,121,106,10,1009.9,1590,580.1,36.48
2023-10-19,October,2023,Q4,Thursday,Bread,86,73,8,1014.24,1606,591.76,36.85
2023-10-19,October,2023,Q4,Thursday,Rusk,104,97,5,622.43,1164,541.57,46.53
2023-10-20,October,2023,Q4,Friday,Cookies,139,120,19,1057.73,1800,742.27,41.24
2023-10-20,October,2023,Q4,Friday,Bread,97,84,12,1162.26,1848,685.74,37.11
2023-10-20,October,2023,Q4,Friday,Rusk,110,92,16,661.19,1104,442.81,40.11
2023-10-21,October,2023,Q4,Saturday,Cookies,147,132,10,1174.06,1980,805.94,40.7
2023-10-21,October,2023,Q4,Saturday,Bread,94,87,5,1083.57,1914,830.43,43.39
2023-10-21,October,2023,Q4,Saturday,Rusk,128,117,9,744.57,1404,659.43,46.97
2023-10-23,October,2023,Q4,Monday,Cookies,120,103,15,917.95,1545,627.05,40.59
2023-10-23,October,2023,Q4,Monday,Bread,81,76,5,926.94,1672,745.06,44.56
2023-10-23,October,2023,Q4,Monday,Rusk,91,78,12,525.14,936,410.86,43.9
2023-10-24,October,2023,Q4,Tuesday,Cookies,109,98,10,902.0,1470,568.0,38.64
2023-10-24,October,2023,Q4,Tuesday,Bread,76,65,7,870.04,1430,559.96,39.16
2023-10-24,October,2023,Q4,Tuesday,Rusk,98,83,10,592.17,996,403.83,40.55
2023-10-25,October,2023,Q4,Wednesday,Cookies,115,103,9,883.81,1545,661.19,42.8
2023-10-25,October,2023,Q4,Wednesday,Bread,77,73,4,948.63,1606,657.37,40.93
2023-10-25,October,2023,Q4,Wednesday,Rusk,109,92,16,677.88,1104,426.12,38.6
2023-10-26,October,2023,Q4,Thursday,Cookies,122,103,14,955.04,1545,589.96,38.19
2023-10-26,October,2023,Q4,Thursday,Bread,82,70,7,982.23,1540,557.77,36.22
2023-10-26,October,2023,Q4,Thursday,Rusk,105,97,8,618.54,1164,545.46,46.86
2023-10-27,October,2023,Q4,Friday,Cookies,156,148,8,1246.21,2220,973.79,43.86
2023-10-27,October,2023,Q4,Friday,Bread,103,87,11,1241.74,1914,672.26,35.12
2023-10-27,October,2023,Q4,Friday,Rusk,113,100,9,701.87,1200,498.13,41.51
2023-10-28,October,2023,Q4,Saturday,Cookies,145,130,14,1113.55,1950,836.45,42.89
2023-10-28,October,2023,Q4,Saturday,Bread,86,71,12,1019.3,1562,542.7,34.74
2023-10-28,October,2023,Q4,Saturday,Rusk,122,112,7,745.4,1344,598.6,44.54
2023-10-30,October,2023,Q4,Monday,Cookies,130,114,13,1001.12,1710,708.88,41.45
2023-10-30,October,2023,Q4,Monday,Bread,81,69,10,962.9,1518,555.1,36.57
2023-10-30,October,2023,Q4,Monday,Rusk,107,94,12,667.63,1128,460.37,40.81
2023-10-31,October,2023,Q4,Tuesday,Cookies,122,113,7,957.43,1695,737.57,43.51
2023-10-31,October,2023,Q4,Tuesday,Bread,75,63,10,923.44,1386,462.56,33.37
2023-10-31,October,2023,Q4,Tuesday,Rusk,103,90,8,598.47,1080,481.53,44.59
2023-11-01,November,2023,Q4,Wednesday,Cookies,170,152,16,1322.71,2280,957.29,41.99
2023-11-01,November,2023,Q4,Wednesday,Bread,110,101,5,1297.05,2222,924.95,41.63
2023-11-01,November,2023,Q4,Wednesday,Rusk,134,122,8,842.97,1464,621.03,42.42
2023-11-02,November,2023,Q4,Thursday,Cookies,152,143,9,1179.95,2145,965.05,44.99
2023-11-02,November,2023,Q4,Thursday,Bread,113,103,10,1364.87,2266,901.13,39.77
2023-11-02,November,2023,Q4,Thursday,Rusk,122,115,6,728.03,1380,651.97,47.24
2023-11-03,November,2023,Q4,Friday,Cookies,206,177,28,1579.89,2655,1075.11,40.49
2023-11-03,November,2023,Q4,Friday,Bread,130,108,18,1542.52,2376,833.48,35.08
2023-11-03,November,2023,Q4,Friday,Rusk,172,162,10,1076.93,1944,867.07,44.6
2023-11-04,November,2023,Q4,Saturday,Cookies,204,170,29,1660.82,2550,889.18,34.87
2023-11-04,November,2023,Q4,Saturday,Bread,126,108,18,1478.07,2376,897.93,37.79
2023-11-04,November,2023,Q4,Saturday,Rusk,156,136,18,960.83,1632,671.17,41.13
2023-11-06,November,2023,Q4,Monday,Cookies,175,160,12,1441.72,2400,958.28,39.93
2023-11-06,November,2023,Q4,Monday,Bread,113,102,6,1340.71,2244,903.29,40.25
2023-11-06,November,2023,Q4,Monday,Rusk,129,116,10,811.38,1392,580.62,41.71
2023-11-07,November,2023,Q4,Tuesday,Cookies,166,143,20,1391.29,2145,753.71,35.14
2023-11-07,November,2023,Q4,Tuesday,Bread,105,88,13,1251.75,1936,684.25,35.34
2023-11-07,November,2023,Q4,Tuesday,Rusk,144,132,9,902.68,1584,681.32,43.01
2023-11-08,November,2023,Q4,Wednesday,Cookies,152,137,12,1247.15,2055,807.85,39.31
2023-11-08,November,2023,Q4,Wednesday,Bread,105,92,11,1253.02,2024,770.98,38.09
2023-11-08,November,2023,Q4,Wednesday,Rusk,141,130,10,808.65,1560,751.35,48.16
2023-11-09,November,2023,Q4,Thursday,Cookies,155,136,15,1198.83,2040,841.17,41.23
2023-11-09,November,2023,Q4,Thursday,Bread,104,95,9,1192.76,2090,897.24,42.93
2023-11-09,November,2023,Q4,Thursday,Rusk,137,117,18,793.37,1404,610.63,43.49
2023-11-10,November,2023,Q4,Friday,Cookies,198,172,23,1571.22,2580,1008.78,39.1
2023-11-10,November,2023,Q4,Friday,Bread,134,122,12,1608.75,2684,1075.25,40.06
2023-11-10,November,2023,Q4,Friday,Rusk,146,127,17,890.13,1524,633.87,41.59
2023-11-11,November,2023,Q4,Saturday,Cookies,176,156,15,1475.45,2340,864.55,36.95
2023-11-11,November,2023,Q4,Saturday,Bread,127,110,12,1586.47,2420,833.53,34.44
2023-11-11,November,2023,Q4,Saturday,Rusk,169,147,18,1044.2,1764,719.8,40.8
2023-11-13,November,2023,Q4,Monday,Cookies,173,154,16,1380.55,2310,929.45,40.24
2023-11-13,November,2023,Q4,Monday,Bread,105,86,15,1284.84,1892,607.16,32.09
2023-11-13,November,2023,Q4,Monday,Rusk,123,102,16,736.57,1224,487.43,39.82
2023-11-14,November,2023,Q4,Tuesday,Cookies,148,131,15,1174.19,1965,790.81,40.24
2023-11-14,November,2023,Q4,Tuesday,Bread,116,108,8,1437.44,2376,938.56,39.5
2023-11-14,November,2023,Q4,Tuesday,Rusk,136,128,7,854.5,1536,681.5,44.37
2023-11-15,November,2023,Q4,Wednesday,Cookies,162,147,12,1292.04,2205,912.96,41.4
2023-11-15,November,2023,Q4,Wednesday,Bread,115,102,9,1337.59,2244,906.41,40.39
2023-11-15,November,2023,Q4,Wednesday,Rusk,124,115,9,764.84,1380,615.16,44.58
2023-11-16,November,2023,Q4,Thursday,Cookies,161,150,11,1245.0,2250,1005.0,44.67
2023-11-16,November,2023,Q4,Thursday,Bread,104,89,14,1228.41,1958,729.59,37.26
2023-11-16,November,2023,Q4,Thursday,Rusk,148,132,14,859.51,1584,724.49,45.74
2023-11-17,November,2023,Q4,Friday,Cookies,209,188,20,1707.06,2820,1112.94,39.47
2023-11-17,November,2023,Q4,Friday,Bread,142,134,7,1635.28,2948,1312.72,44.53
2023-11-17,November,2023,Q4,Friday,Rusk,169,154,13,981.99,1848,866.01,46.86
2023-11-18,November,2023,Q4,Saturday,Cookies,176,165,9,1446.65,2475,1028.35,41.55
2023-11-18,November,2023,Q4,Saturday,Bread,120,107,11,1455.25,2354,898.75,38.18
2023-11-18,November,2023,Q4,Saturday,Rusk,159,151,8,981.05,1812,830.95,45.86
2023-11-20,November,2023,Q4,Monday,Cookies,146,128,18,1213.94,1920,706.06,36.77
2023-11-20,November,2023,Q4,Monday,Bread,106,93,10,1269.07,2046,776.93,37.97
2023-11-20,November,2023,Q4,Monday,Rusk,132,109,18,823.2,1308,484.8,37.06
2023-11-21,November,2023,Q4,Tuesday,Cookies,156,136,17,1301.28,2040,738.72,36.21
2023-11-21,November,2023,Q4,Tuesday,Bread,117,105,11,1397.38,2310,912.62,39.51
2023-11-21,November,2023,Q4,Tuesday,Rusk,129,110,18,746.35,1320,573.65,43.46
